1.000000000000000000e+00 0.000000000000000000e+00
1.136530612244897931e+00 1.451644509546912154e-01
1.273061224489795862e+00 2.628163704438277182e-01
1.409591836734693793e+00 3.630787036058040207e-01
1.546122448979591724e+00 4.518136749593215096e-01
1.682653061224489655e+00 5.326069337412506766e-01
1.819183673469387585e+00 6.077518709259894791e-01
1.955714285714285738e+00 6.787710993074520527e-01
2.092244897959183447e+00 7.467081637463761634e-01
2.228775510204081378e+00 8.122984104261240512e-01
2.365306122448979309e+00 8.760731746010290699e-01
2.501836734693877240e+00 9.384256854551205063e-01
2.638367346938775615e+00 9.996543069234462564e-01
2.774897959183673102e+00 1.059992113388952051e+00
2.911428571428571477e+00 1.119628260239853956e+00
3.047959183673469408e+00 1.178724688054872072e+00
3.184489795918367339e+00 1.237430661013110500e+00
3.321020408163264825e+00 1.295897079362360760e+00
3.457551020408163200e+00 1.354292143244617330e+00
3.594081632653061575e+00 1.412819507370290495e+00
3.730612244897959062e+00 1.471739214245152416e+00
3.867142857142856993e+00 1.531390036072381999e+00
4.003673469387755368e+00 1.592209137305539812e+00
4.140204081632653299e+00 1.654741537396305029e+00
4.276734693877551230e+00 1.719629274121529994e+00
4.413265306122448273e+00 1.787571355231867720e+00
4.549795918367346204e+00 1.859253328608289513e+00
4.686326530612245023e+00 1.935258969912032834e+00
4.822857142857142954e+00 2.015989627281713048e+00
4.959387755102040884e+00 2.101619439778688037e+00
5.095918367346938815e+00 2.192102296594898636e+00
5.232448979591836746e+00 2.287225340998492840e+00
5.368979591836734677e+00 2.386687000036207262e+00
5.505510204081632608e+00 2.490173671676993994e+00
5.642040816326529651e+00 2.597417026231419790e+00
5.778571428571428470e+00 2.708225798879017709e+00
5.915102040816326401e+00 2.822495213186855256e+00
6.051632653061224332e+00 2.940201357321843734e+00
6.188163265306123151e+00 3.061387937294323791e+00
6.324693877551020194e+00 3.186150941768016942e+00
6.461224489795918124e+00 3.314624508152160143e+00
6.597755102040816055e+00 3.446969485118493104e+00
6.734285714285713986e+00 3.583365034384514924e+00
6.870816326530611917e+00 3.724003003423922653e+00
7.007346938775509848e+00 3.869084552872379401e+00
7.143877551020407779e+00 4.018818482074172138e+00
7.280408163265306598e+00 4.173420756181484670e+00
7.416938775510204529e+00 4.333114834652689318e+00
7.553469387755101572e+00 4.498132500394438793e+00
7.690000000000000391e+00 4.668714976061382416e+00
