1.000000000000000000e+00 0.000000000000000000e+00
1.136530612244897931e+00 1.434485218361891967e-01
1.273061224489795862e+00 2.597417700646017513e-01
1.409591836734693793e+00 3.589029762538442636e-01
1.546122448979591724e+00 4.467381424855150773e-01
1.682653061224489655e+00 5.268017920197263226e-01
1.819183673469387585e+00 6.013717769298928539e-01
1.955714285714285738e+00 6.719656884865207180e-01
2.092244897959183447e+00 7.396298556442633121e-01
2.228775510204081378e+00 8.051088289596651792e-01
2.365306122448979309e+00 8.689489651528572445e-01
2.501836734693877240e+00 9.315641949223896212e-01
2.638367346938775615e+00 9.932793737077616480e-01
2.774897959183673102e+00 1.054360014143442825e+00
2.911428571428571477e+00 1.115033622013135384e+00
3.047959183673469408e+00 1.175505848887399063e+00
3.184489795918367339e+00 1.235973507794045023e+00
3.321020408163264825e+00 1.296635793511322188e+00
3.457551020408163200e+00 1.357704597520450918e+00
3.594081632653061575e+00 1.419414486816766408e+00
3.730612244897959062e+00 1.482032647900611622e+00
3.867142857142856993e+00 1.545868829367789132e+00
4.003673469387755368e+00 1.611285013071274586e+00
4.140204081632653299e+00 1.678704188445291567e+00
4.276734693877551230e+00 1.748617208868016970e+00
4.413265306122448273e+00 1.821586325658650640e+00
4.549795918367346204e+00 1.898243729344494035e+00
4.686326530612245023e+00 1.979283432844999302e+00
4.822857142857142954e+00 2.065445276427778420e+00
4.959387755102040884e+00 2.157490831699029332e+00
5.095918367346938815e+00 2.256172486180429981e+00
5.232448979591836746e+00 2.362198718923141261e+00
5.368979591836734677e+00 2.476200025786051917e+00
5.505510204081632608e+00 2.598700549834905615e+00
5.642040816326529651e+00 2.730099846595189117e+00
5.778571428571428470e+00 2.870667424261106770e+00
5.915102040816326401e+00 3.020550265472992102e+00
6.051632653061224332e+00 3.179791221986583150e+00
6.188163265306123151e+00 3.348354633948179337e+00
6.324693877551020194e+00 3.526155051993404399e+00
6.461224489795918124e+00 3.713085413533749435e+00
6.597755102040816055e+00 3.909042066513957359e+00
6.734285714285713986e+00 4.113945222870261098e+00
6.870816326530611917e+00 4.327754449632982059e+00
7.007346938775509848e+00 4.550479520923714993e+00
7.143877551020407779e+00 4.782187347211189987e+00
7.280408163265306598e+00 5.023005833978858803e+00
7.416938775510204529e+00 5.273125488851690079e+00
7.553469387755101572e+00 5.532799473629730791e+00
7.690000000000000391e+00 5.802342642928868699e+00
