1.000000000000000000e+00 0.000000000000000000e+00
1.081428571428571406e+00 1.150947309001840585e-01
1.162857142857142811e+00 2.086020606744646011e-01
1.244285714285714217e+00 2.871331058601404029e-01
1.325714285714285623e+00 3.550135672528060837e-01
1.407142857142857029e+00 4.151552210026694945e-01
1.488571428571428434e+00 4.695673950848163192e-01
1.570000000000000062e+00 5.196674860265815266e-01
1.651428571428571468e+00 5.664751672626182621e-01
1.732857142857142874e+00 6.107371026515545642e-01
1.814285714285714279e+00 6.530089451567026027e-01
1.895714285714285685e+00 6.937104089350036862e-01
1.977142857142857313e+00 7.331629775933858895e-01
2.058571428571428719e+00 7.716161834486806592e-01
2.140000000000000124e+00 8.092662233522720516e-01
2.221428571428571530e+00 8.462693489261541302e-01
2.302857142857142936e+00 8.827516389622421800e-01
2.384285714285714342e+00 9.188162325663058461e-01
2.465714285714285747e+00 9.545487582172197394e-01
2.547142857142857153e+00 9.900214673603821014e-01
2.628571428571428559e+00 1.025296429409343402e+00
2.710000000000000409e+00 1.060428041947375721e+00
2.791428571428571370e+00 1.095465038963284732e+00
2.872857142857142776e+00 1.130452130489427720e+00
2.954285714285714182e+00 1.165431372089212880e+00
3.035714285714286031e+00 1.200443337658305687e+00
3.117142857142856993e+00 1.235528150852286400e+00
3.198571428571428399e+00 1.270726417003679609e+00
3.280000000000000249e+00 1.306080087154687597e+00
3.361428571428571654e+00 1.341633277746264952e+00
3.442857142857143060e+00 1.377433062793607110e+00
3.524285714285714022e+00 1.413530249464329591e+00
3.605714285714285872e+00 1.449980142422091056e+00
3.687142857142857277e+00 1.486843296779568835e+00
3.768571428571428683e+00 1.524186253793140100e+00
3.849999999999999645e+00 1.562082247400248702e+00
3.931428571428571495e+00 1.600611863335886564e+00
4.012857142857143344e+00 1.639863625989213203e+00
4.094285714285714306e+00 1.679934481658649892e+00
4.175714285714285268e+00 1.720930140900635008e+00
4.257142857142857117e+00 1.762965237904177584e+00
4.338571428571428967e+00 1.806163262099072409e+00
4.420000000000000817e+00 1.850656217485539434e+00
4.501428571428570891e+00 1.896583969447733109e+00
4.582857142857142740e+00 1.944093247943608160e+00
4.664285714285714590e+00 1.992857050900938898e+00
4.745714285714285552e+00 2.043981452995466075e+00
4.827142857142857402e+00 2.097153435088584761e+00
4.908571428571428363e+00 2.152530211347417399e+00
4.990000000000000213e+00 2.210265919984955918e+00
