1.000000000000000000e+00 0.000000000000000000e+00
1.136530612244897931e+00 1.215382524470217246e-01
1.273061224489795862e+00 2.196217493981793278e-01
1.409591836734693793e+00 3.029474937964108938e-01
1.546122448979591724e+00 3.765296567607838707e-01
1.682653061224489655e+00 4.434247201813118489e-01
1.819183673469387585e+00 5.055826439841035747e-01
1.955714285714285738e+00 5.642957905284934350e-01
2.092244897959183447e+00 6.204490993584255154e-01
2.228775510204081378e+00 6.746661280133177119e-01
2.365306122448979309e+00 7.273977809351164225e-01
2.501836734693877240e+00 7.789781543082940907e-01
2.638367346938775615e+00 8.296608362237256618e-01
2.774897959183673102e+00 8.796432459449605723e-01
2.911428571428571477e+00 9.290834853800565840e-01
3.047959183673469408e+00 9.781124363763007423e-01
3.184489795918367339e+00 1.026842837912527173e+00
3.321020408163264825e+00 1.075376492498653969e+00
3.457551020408163200e+00 1.123810408044663145e+00
3.594081632653061575e+00 1.172242485601597384e+00
3.730612244897959062e+00 1.220777262127423324e+00
3.867142857142856993e+00 1.269532181223969047e+00
4.003673469387755368e+00 1.318644876689779810e+00
4.140204081632653299e+00 1.368282003074710484e+00
4.276734693877551230e+00 1.418650224959516759e+00
4.413265306122448273e+00 1.470010069517709628e+00
4.549795918367346204e+00 1.522693431741159342e+00
4.686326530612245023e+00 1.577125555001783752e+00
4.822857142857142954e+00 1.633852213813810517e+00
4.959387755102040884e+00 1.693572472130985940e+00
5.095918367346938815e+00 1.757176585132854019e+00
5.232448979591836746e+00 1.825787100363730708e+00
5.368979591836734677e+00 1.900798739228616085e+00
5.505510204081632608e+00 1.983909116797343497e+00
5.642040816326529651e+00 2.077128212288891440e+00
5.778571428571428470e+00 2.182751147030323580e+00
5.915102040816326401e+00 2.303278974234342247e+00
6.051632653061224332e+00 2.441279300464165303e+00
6.188163265306123151e+00 2.599194655686043465e+00
6.324693877551020194e+00 2.779128654815789634e+00
6.461224489795918124e+00 2.982658313442601017e+00
6.597755102040816055e+00 3.210722626187698658e+00
6.734285714285713986e+00 3.463616819038188854e+00
6.870816326530611917e+00 3.741086994907984131e+00
7.007346938775509848e+00 4.042489538545782857e+00
7.143877551020407779e+00 4.366968081158451476e+00
7.280408163265306598e+00 4.713609041784605047e+00
7.416938775510204529e+00 5.081555057853086588e+00
7.553469387755101572e+00 5.470073040975419687e+00
7.690000000000000391e+00 5.878584378901608787e+00
