1.000000000000000000e+00 0.000000000000000000e+00
1.136530612244897931e+00 1.162875770563139427e-01
1.273061224489795862e+00 2.101512942576229115e-01
1.409591836734693793e+00 2.899008560295551762e-01
1.546122448979591724e+00 3.603362631401904603e-01
1.682653061224489655e+00 4.243934864752672009e-01
1.819183673469387585e+00 4.839567997060081894e-01
1.955714285714285738e+00 5.402874867281616256e-01
2.092244897959183447e+00 5.942629364403351211e-01
2.228775510204081378e+00 6.465163440002260620e-01
2.365306122448979309e+00 6.975216688667635889e-01
2.501836734693877240e+00 7.476471428514561701e-01
2.638367346938775615e+00 7.971900422133317843e-01
2.774897959183673102e+00 8.463999425222351602e-01
2.911428571428571477e+00 8.954947005309746855e-01
3.047959183673469408e+00 9.446717384401673856e-01
3.184489795918367339e+00 9.941162398551899315e-01
3.321020408163264825e+00 1.044007292185973990e+00
3.457551020408163200e+00 1.094522660783281420e+00
3.594081632653061575e+00 1.145842663917043591e+00
3.730612244897959062e+00 1.198153482741523224e+00
3.867142857142856993e+00 1.251650156500049738e+00
4.003673469387755368e+00 1.306539462652114736e+00
4.140204081632653299e+00 1.363042853881115013e+00
4.276734693877551230e+00 1.421399613013033969e+00
4.413265306122448273e+00 1.481870389542576438e+00
4.549795918367346204e+00 1.544741296506971340e+00
4.686326530612245023e+00 1.610328774214343728e+00
4.822857142857142954e+00 1.678985469598401226e+00
4.959387755102040884e+00 1.751107440033367046e+00
5.095918367346938815e+00 1.827143073434963627e+00
5.232448979591836746e+00 1.907604229912978733e+00
5.368979591836734677e+00 1.993080264902973298e+00
5.505510204081632608e+00 2.084255804933443201e+00
5.642040816326529651e+00 2.181933436854492925e+00
5.778571428571428470e+00 2.287062870791015889e+00
5.915102040816326401e+00 2.400778691441601609e+00
6.051632653061224332e+00 2.524449587204740109e+00
6.188163265306123151e+00 2.659743038014028116e+00
6.324693877551020194e+00 2.808710992582149402e+00
6.461224489795918124e+00 2.973904285520611701e+00
6.597755102040816055e+00 3.158526752931582582e+00
6.734285714285713986e+00 3.366644685655297398e+00
6.870816326530611917e+00 3.603474156049597088e+00
7.007346938775509848e+00 3.875779021710149763e+00
7.143877551020407779e+00 4.192427861178859239e+00
7.280408163265306598e+00 4.565181613211843903e+00
7.416938775510204529e+00 5.009819905296680531e+00
7.553469387755101572e+00 5.547770513839059170e+00
7.690000000000000391e+00 6.208495549205164110e+00
