1.000000000000000000e+00 0.000000000000000000e+00
1.070408163265306190e+00 1.210001963801799196e-01
1.140816326530612157e+00 2.108944924710889346e-01
1.211224489795918347e+00 2.809968359486203493e-01
1.281632653061224536e+00 3.381931865937862769e-01
1.352040816326530503e+00 3.868022993073126359e-01
1.422448979591836693e+00 4.296067088527203981e-01
1.492857142857142883e+00 4.684434643570854484e-01
1.563265306122449072e+00 5.045528922917671411e-01
1.633673469387755040e+00 5.387901090879096966e-01
1.704081632653061007e+00 5.717564488168543901e-01
1.774489795918367196e+00 6.038829527539424369e-01
1.844897959183673386e+00 6.354844914693505986e-01
1.915306122448979576e+00 6.667955134469241152e-01
1.985714285714285765e+00 6.979940764942469400e-01
2.056122448979591510e+00 7.292182762164365339e-01
2.126530612244898144e+00 7.605776640529048338e-01
2.196938775510203889e+00 7.921613183988198692e-01
2.267346938775510079e+00 8.240436550487624245e-01
2.337755102040816269e+00 8.562886986657016752e-01
2.408163265306122014e+00 8.889533035282859430e-01
2.478571428571428648e+00 9.220896605625824582e-01
2.548979591836734393e+00 9.557473288686005874e-01
2.619387755102040582e+00 9.899749652160677593e-01
2.689795918367346772e+00 1.024821882774326953e+00
2.760204081632652962e+00 1.060339543321021649e+00
2.830612244897958707e+00 1.096583070597069831e+00
2.901020408163265341e+00 1.133612863189596975e+00
2.971428571428571530e+00 1.171496381128563691e+00
3.041836734693877276e+00 1.210310179579003442e+00
3.112244897959183465e+00 1.250142264059419750e+00
3.182653061224489655e+00 1.291094842829256573e+00
3.253061224489795844e+00 1.333287551315448960e+00
3.323469387755101589e+00 1.376861217742934684e+00
3.393877551020408223e+00 1.421982224389465088e+00
3.464285714285713969e+00 1.468847489492137726e+00
3.534693877551020158e+00 1.517690043480222739e+00
3.605102040816325903e+00 1.568785091061860149e+00
3.675510204081632537e+00 1.622456328366971734e+00
3.745918367346938727e+00 1.679082114282294924e+00
3.816326530612244472e+00 1.739100876061759893e+00
3.886734693877551106e+00 1.803014873484690916e+00
3.957142857142856851e+00 1.871391188415313156e+00
4.027551020408163041e+00 1.944858614940126795e+00
4.097959183673468786e+00 2.024099102096330149e+00
4.168367346938775420e+00 2.109832672312669910e+00
4.238775510204081165e+00 2.202795414503514237e+00
4.309183673469387799e+00 2.303711259991746196e+00
4.379591836734693544e+00 2.413259662867532906e+00
4.450000000000000178e+00 2.532042696715376628e+00
